"","NETWORTH","WGT","Black","White","RACE","Forbes_indicator"
"265481",2308000,6398.4911492,0,1,"White",0
"265482",2325000,4925.3095253,0,1,"White",0
"265483",2325900,5379.0522881,0,1,"White",0
"265484",2314000,5538.2847636,0,1,"White",0
"265485",2324900,4978.6663956,0,1,"White",0
"265486",-19100,5645.4530651,0,0,"Hispanic",0
"265487",-19100,5643.0951982,0,0,"Hispanic",0
"265488",-20100,5642.3918235,0,0,"Hispanic",0
"265489",-19100,5649.4015101,0,0,"Hispanic",0
"265490",-19100,5656.8042799,0,0,"Hispanic",0
"265491",1174500,3263.6254478,0,1,"White",0
"265492",1194500,2511.2540744,0,1,"White",0
"265493",1170500,2745.860129,0,1,"White",0
"265494",1183500,2827.6287349,0,1,"White",0
"265495",1168500,2538.8477325,0,1,"White",0
"265496",2800,1919.6096551,0,1,"White",0
"265497",2800,1919.9179946,0,1,"White",0
"265498",2800,1930.3146665,0,1,"White",0
"265499",2800,1917.744343,0,1,"White",0
"265500",2800,1922.0908956,0,1,"White",0
"265501",160300,7866.5874521,0,1,"White",0
"265502",157500,7796.7770127,0,1,"White",0
"265503",157800,7842.5970311,0,1,"White",0
"265504",155200,7831.4489693,0,1,"White",0
"265505",154900,7847.8429831,0,1,"White",0
"265506",403560,8646.0743308,1,0,"Black",0
"265507",405260,8474.3970467,1,0,"Black",0
"265508",405260,8625.9421119,1,0,"Black",0
"265509",405460,8623.6199128,1,0,"Black",0
"265510",403160,8566.0262537,1,0,"Black",0
"265511",272840,7725.6913657,0,1,"White",0
"265512",272940,7701.1676101,0,1,"White",0
"265513",260970,7784.854776,0,1,"White",0
"265514",260300,7817.2012915,0,1,"White",0
"265515",270550,7811.8014803,0,1,"White",0
"265516",483860,7787.9906371,0,1,"White",0
"265517",483960,7775.4794326,0,1,"White",0
"265518",483960,7852.0589589,0,1,"White",0
"265519",483960,7774.7767562,0,1,"White",0
"265520",483820,7817.4720892,0,1,"White",0
"265521",17800,9004.5622806,0,1,"White",0
"265522",21300,9006.2942067,0,1,"White",0
"265523",17000,8991.2166674,0,1,"White",0
"265524",21200,9008.6662673,0,1,"White",0
"265525",17300,9026.4575869,0,1,"White",0
"265526",10400,5371.6086429,0,1,"White",0
"265527",11300,5318.5045302,0,1,"White",0
"265528",10300,5345.8315244,0,1,"White",0
"265529",10300,5347.1893482,0,1,"White",0
"265530",9400,5320.6121278,0,1,"White",0
"265531",22286300,321.88826596,0,1,"White",0
"265532",25258300,331.01917318,0,1,"White",0
"265533",24261300,322.00964824,0,1,"White",0
"265534",26775300,329.64811649,0,1,"White",0
"265535",21763300,327.58263539,0,1,"White",0
"265536",3748700,2322.8787025,0,1,"White",0
"265537",3248700,2323.1844826,0,1,"White",0
"265538",3503700,2144.8558823,0,1,"White",0
"265539",5077700,2369.6214795,0,1,"White",0
"265540",5456700,2326.2535709,0,1,"White",0
"265541",3200,5494.8954854,0,1,"White",0
"265542",4600,5529.4694767,0,1,"White",0
"265543",5700,5520.894718,0,1,"White",0
"265544",5700,5497.6323057,0,1,"White",0
"265545",4100,5504.4467587,0,1,"White",0
"265546",24630,7385.7155336,0,1,"White",0
"265547",24130,7392.7403489,0,1,"White",0
"265548",27020,7386.4329608,0,1,"White",0
"265549",24020,7380.1614531,0,1,"White",0
"265550",26290,7379.5379034,0,1,"White",0
"265551",5500,4631.0726352,0,0,"Hispanic",0
"265552",5390,4595.7755557,0,0,"Hispanic",0
"265553",5400,4616.0365642,0,0,"Hispanic",0
"265554",5400,4612.3412326,0,0,"Hispanic",0
"265555",5500,4623.2724399,0,0,"Hispanic",0
"265556",5400,5222.9899586,0,1,"White",0
"265557",5400,5216.96637,0,1,"White",0
"265558",5400,5208.0252048,0,1,"White",0
"265559",5400,5219.8754342,0,1,"White",0
"265560",5400,5222.0913442,0,1,"White",0
"265561",121970,811.22280956,0,0,"Other",0
"265562",120970,862.27280101,0,0,"Other",0
"265563",120970,842.99397924,0,0,"Other",0
"265564",121970,836.1081455,0,0,"Other",0
"265565",120970,863.52863296,0,0,"Other",0
"265566",254211,5699.5562857,0,1,"White",0
"265567",261511,6022.529769,0,1,"White",0
"265568",255306,5967.0642006,0,1,"White",0
"265569",261906,5908.0422564,0,1,"White",0
"265570",260306,6043.7309508,0,1,"White",0
"265571",6099600,495.44474005,0,1,"White",0
"265572",6099600,555.92356856,0,1,"White",0
"265573",6101600,521.57141439,0,1,"White",0
"265574",6100600,543.10786978,0,1,"White",0
"265575",6100600,539.38995528,0,1,"White",0
"265576",44158500,377.43350083,0,1,"White",0
"265577",44158500,373.36595284,0,1,"White",0
"265578",44159500,372.91130857,0,1,"White",0
"265579",44158500,376.47483838,0,1,"White",0
"265580",44160500,379.07346087,0,1,"White",0
"265581",15700,3687.1018185,1,0,"Black",0
"265582",19900,3690.3600716,1,0,"Black",0
"265583",16700,3655.305215,1,0,"Black",0
"265584",19400,3666.6521034,1,0,"Black",0
"265585",19800,3674.1334327,1,0,"Black",0
"265586",-180,8509.7666846,0,1,"White",0
"265587",-180,8337.6839928,0,1,"White",0
"265588",-180,8400.1799234,0,1,"White",0
"265589",-180,8297.7326384,0,1,"White",0
"265590",-180,8429.2687675,0,1,"White",0
"265591",990000,186.20784602,0,1,"White",0
"265592",990000,185.61071174,0,1,"White",0
"265593",989000,189.42426702,0,1,"White",0
"265594",990000,184.45842989,0,1,"White",0
"265595",989000,186.45786535,0,1,"White",0
"265596",261730,5882.1284929,0,1,"White",0
"265597",317990,5874.7526186,0,1,"White",0
"265598",326810,5971.733017,0,1,"White",0
"265599",227900,5948.1174568,0,1,"White",0
"265600",455620,4284.2151331,0,1,"White",0
"265601",17900,6732.3957135,1,0,"Black",0
"265602",10110,6598.7166162,1,0,"Black",0
"265603",10570,6716.7194587,1,0,"Black",0
"265604",18100,6714.9112434,1,0,"Black",0
"265605",10540,6670.0650753,1,0,"Black",0
"265606",262000,6735.6680299,0,1,"White",0
"265607",251000,6661.5735019,0,1,"White",0
"265608",255200,6747.8515592,0,1,"White",0
"265609",252000,6695.1899148,0,1,"White",0
"265610",259900,6712.9228562,0,1,"White",0
"265611",200950,8423.1266962,0,0,"Hispanic",0
"265612",233330,8420.1682882,0,0,"Hispanic",0
"265613",174590,8497.0143716,0,0,"Hispanic",0
"265614",172200,8408.3590452,0,0,"Hispanic",0
"265615",228180,8446.706366,0,0,"Hispanic",0
"265616",182500,6328.6136505,0,1,"White",0
"265617",183400,6306.297935,0,1,"White",0
"265618",184400,6333.0657932,0,1,"White",0
"265619",238500,6321.7890884,0,1,"White",0
"265620",261400,6340.6151156,0,1,"White",0
"265621",584000,5404.8013155,0,1,"White",0
"265622",586000,5711.0720881,0,1,"White",0
"265623",584000,5658.4749451,0,1,"White",0
"265624",584000,5602.5053458,0,1,"White",0
"265625",585000,5731.1768418,0,1,"White",0
"265626",76500,610.92588721,1,0,"Black",0
"265627",77500,582.60631324,1,0,"Black",0
"265628",77500,594.9836783,1,0,"Black",0
"265629",77500,584.54908792,1,0,"Black",0
"265630",76500,597.94292281,1,0,"Black",0
"265631",165916400,65.360174588,0,1,"White",0
"265632",157824900,63.289161036,0,1,"White",0
"265633",163232400,63.442871037,0,1,"White",0
"265634",156883600,63.40247088,0,1,"White",0
"265635",154282300,63.248766744,0,1,"White",0
"265636",163200,93.824033669,0,1,"White",0
"265637",164100,99.691174591,0,1,"White",0
"265638",163100,102.22903672,0,1,"White",0
"265639",164100,104.60836475,0,1,"White",0
"265640",164100,100.59379698,0,1,"White",0
"265641",1865400,1368.8565904,0,1,"White",0
"265642",1861300,1292.5905067,0,1,"White",0
"265643",1865300,1322.4712385,0,1,"White",0
"265644",1861300,1315.0017138,0,1,"White",0
"265645",1860400,1259.3745558,0,1,"White",0
"265646",12970500,563.82491198,0,1,"White",0
"265647",12932500,555.71060482,0,1,"White",0
"265648",12938500,539.76001128,0,1,"White",0
"265649",12931500,563.30145146,0,1,"White",0
"265650",12955500,562.06684804,0,1,"White",0
"265651",192780,6730.5999098,0,1,"White",0
"265652",192560,6614.7549894,0,1,"White",0
"265653",193800,6647.6559849,0,1,"White",0
"265654",193700,6692.6739746,0,1,"White",0
"265655",192400,6653.9884971,0,1,"White",0
"265656",259800,6948.2484055,0,0,"Hispanic",0
"265657",236910,6929.8740888,0,0,"Hispanic",0
"265658",247900,6923.2790382,0,0,"Hispanic",0
"265659",256800,6961.264378,0,0,"Hispanic",0
"265660",259910,6975.0622783,0,0,"Hispanic",0
"265661",-80760,6319.9165631,0,1,"White",0
"265662",-82580,6308.777967,0,1,"White",0
"265663",-75670,6307.7404463,0,1,"White",0
"265664",-81120,6317.6860646,0,1,"White",0
"265665",-77260,6316.1761008,0,1,"White",0
"265666",551600,4908.779066,0,1,"White",0
"265667",551700,5188.5214607,0,1,"White",0
"265668",552700,5140.0908275,0,1,"White",0
"265669",551500,5088.4422793,0,1,"White",0
"265670",553500,5206.9361492,0,1,"White",0
"265671",5805100,2555.6868338,0,1,"White",0
"265672",5797100,2556.1153649,0,1,"White",0
"265673",5797100,2358.9842195,0,1,"White",0
"265674",5787400,2605.7848138,0,1,"White",0
"265675",5791300,2559.2878457,0,1,"White",0
"265676",-38899,5046.9751648,0,1,"White",0
"265677",-46599,5058.6369297,0,1,"White",0
"265678",-45799,5050.5076398,0,1,"White",0
"265679",-47699,5049.8964595,0,1,"White",0
"265680",-21699,5058.5391101,0,1,"White",0
"265681",4265000,5832.053697,0,1,"White",0
"265682",4265000,5654.464509,0,1,"White",0
"265683",4265000,5507.4505434,0,1,"White",0
"265684",4265000,5764.4958158,0,1,"White",0
"265685",4265000,5659.4154272,0,1,"White",0
"265686",527100,4338.3443879,0,1,"White",0
"265687",518100,4585.9027168,0,1,"White",0
"265688",514800,4539.8487786,0,1,"White",0
"265689",521100,4495.8521639,0,1,"White",0
"265690",507700,4601.3978561,0,1,"White",0
"265691",169615,5428.0911494,0,1,"White",0
"265692",134720,5374.4286465,0,1,"White",0
"265693",132615,5402.0429843,0,1,"White",0
"265694",154720,5403.4150856,0,1,"White",0
"265695",160710,5376.5584055,0,1,"White",0
"265696",288500,6682.5697972,0,0,"Hispanic",0
"265697",289000,6696.9468314,0,0,"Hispanic",0
"265698",292700,6755.1181237,0,0,"Hispanic",0
"265699",289000,6767.6433187,0,0,"Hispanic",0
"265700",288500,6769.8890535,0,0,"Hispanic",0
"265701",97160,5352.6196362,1,0,"Black",0
"265702",94460,5402.2000109,1,0,"Black",0
"265703",89160,5363.0449664,1,0,"Black",0
"265704",95160,5351.3432657,1,0,"Black",0
"265705",107160,5320.291312,1,0,"Black",0
"265706",96700,4713.9423358,0,1,"White",0
"265707",96900,4667.3399599,0,1,"White",0
"265708",97700,4691.3212071,0,1,"White",0
"265709",87300,4692.5127874,0,1,"White",0
"265710",102200,4669.1895164,0,1,"White",0
"265711",30470,7736.8472112,0,1,"White",0
"265712",31150,7726.778981,0,1,"White",0
"265713",30370,7765.9998441,0,1,"White",0
"265714",31170,7719.4487522,0,1,"White",0
"265715",29470,7737.2463877,0,1,"White",0
"265716",56267000,393.66754972,0,1,"White",0
"265717",55767000,390.46551135,0,1,"White",0
"265718",55646000,389.74081098,0,1,"White",0
"265719",56447000,391.39988868,0,1,"White",0
"265720",55817000,389.15040926,0,1,"White",0
"265721",124440,10374.812213,1,0,"Black",0
"265722",129300,10464.048377,1,0,"Black",0
"265723",125330,10451.809283,1,0,"Black",0
"265724",126450,10393.847523,1,0,"Black",0
"265725",122770,10384.99287,1,0,"Black",0
"265726",866960,6700.6925479,0,1,"White",0
"265727",867960,7080.2038495,0,1,"White",0
"265728",867960,7020.9799998,0,1,"White",0
"265729",867960,6948.2287778,0,1,"White",0
"265730",866960,7106.4760922,0,1,"White",0
"265731",30,4661.8313742,0,1,"White",0
"265732",30,4620.0758027,0,1,"White",0
"265733",30,4640.2591673,0,1,"White",0
"265734",30,4638.0930135,0,1,"White",0
"265735",30,4641.8915282,0,1,"White",0
"265736",2091900,245.2461053,0,1,"White",0
"265737",2091900,188.70331087,0,1,"White",0
"265738",2091900,206.34160142,0,1,"White",0
"265739",2091900,212.4398122,0,1,"White",0
"265740",2091900,190.78969272,0,1,"White",0
"265741",310390,5279.3269629,1,0,"Black",0
"265742",223290,5285.6633523,1,0,"Black",0
"265743",337290,5377.1596568,1,0,"Black",0
"265744",233190,5295.5373022,1,0,"Black",0
"265745",259690,5310.8312178,1,0,"Black",0
"265746",210,4100.3027195,0,1,"White",0
"265747",-70,4071.4051084,0,1,"White",0
"265748",-90,4112.0114311,0,1,"White",0
"265749",20,4076.8985329,0,1,"White",0
"265750",40,4090.4629104,0,1,"White",0
"265751",6102800,1653.1255061,0,1,"White",0
"265752",6102700,1613.6408529,0,1,"White",0
"265753",6102700,1570.9113061,0,1,"White",0
"265754",6102900,1649.9855592,0,1,"White",0
"265755",6102800,1641.2485697,0,1,"White",0
"265756",812120,5202.6893537,0,1,"White",0
"265757",812230,5498.3091951,0,1,"White",0
"265758",812120,5448.4210905,0,1,"White",0
"265759",812210,5393.7740694,0,1,"White",0
"265760",812120,5518.4120149,0,1,"White",0
"265761",32170,5683.01895,0,0,"Other",0
"265762",32190,5619.5139482,0,0,"Other",0
"265763",31610,5748.0650586,0,0,"Other",0
"265764",35810,5784.6335923,0,0,"Other",0
"265765",32820,5682.985325,0,0,"Other",0
"265766",-12140,6496.2441072,1,0,"Black",0
"265767",-12140,6535.7607541,1,0,"Black",0
"265768",-12140,6478.2320921,1,0,"Black",0
"265769",-11140,6486.4184045,1,0,"Black",0
"265770",-11140,6484.8430961,1,0,"Black",0
"265771",28030,6921.7748466,0,1,"White",0
"265772",32200,6894.8948523,0,1,"White",0
"265773",28590,6900.2876768,0,1,"White",0
"265774",28030,6952.8744699,0,1,"White",0
"265775",27540,6931.0336204,0,1,"White",0
"265776",2182900,3175.938941,0,1,"White",0
"265777",2014000,3058.2419965,0,1,"White",0
"265778",1632100,3132.725179,0,1,"White",0
"265779",1666100,3059.7755875,0,1,"White",0
"265780",1625600,2938.373183,0,1,"White",0
"265781",6113800,292.48173852,0,1,"White",0
"265782",1442000,139.65732367,0,1,"White",0
"265783",9648500,278.64218492,0,1,"White",0
"265784",2452500,143.03226136,0,1,"White",0
"265785",5248400,290.31442275,0,1,"White",0
"265786",60000,7286.4841639,0,0,"Hispanic",0
"265787",61000,7170.0749381,0,0,"Hispanic",0
"265788",48300,7200.5832377,0,0,"Hispanic",0
"265789",89100,7245.0156441,0,0,"Hispanic",0
"265790",67100,7196.4687026,0,0,"Hispanic",0
"265791",66600,7471.2033294,0,1,"White",0
"265792",64000,7471.7843733,0,1,"White",0
"265793",63550,7453.6068189,0,1,"White",0
"265794",53400,7484.296992,0,1,"White",0
"265795",80100,7502.1354653,0,1,"White",0
"265796",8701000,2214.6199476,0,1,"White",0
"265797",8702000,2301.9950793,0,1,"White",0
"265798",8702000,2146.0168597,0,1,"White",0
"265799",8701000,2245.6492071,0,1,"White",0
"265800",8702000,2221.2565041,0,1,"White",0
"265801",1400,661.38434935,1,0,"Black",0
"265802",3300,660.6118604,1,0,"Black",0
"265803",4800,657.76579909,1,0,"Black",0
"265804",8300,657.25323743,1,0,"Black",0
"265805",350,657.78897845,1,0,"Black",0
"265806",248850,173.93801349,0,1,"White",0
"265807",111950,164.04758463,0,1,"White",0
"265808",255850,174.02180501,0,1,"White",0
"265809",-53050,177.44713412,0,1,"White",0
"265810",193850,173.01951469,0,1,"White",0
"265811",77350,7892.5098703,0,1,"White",0
"265812",84550,7788.3759249,0,1,"White",0
"265813",83250,7849.1486923,0,1,"White",0
"265814",67990,7891.8384624,0,1,"White",0
"265815",85750,7866.23883,0,1,"White",0
"265816",436000,314.41558971,0,0,"Hispanic",0
"265817",436000,337.30409768,0,0,"Hispanic",0
"265818",436000,331.33021769,0,0,"Hispanic",0
"265819",436000,316.92602744,0,0,"Hispanic",0
"265820",436000,320.18639535,0,0,"Hispanic",0
"265821",1324200,4952.198436,0,1,"White",0
"265822",1323300,5233.4292711,0,1,"White",0
"265823",1323200,5186.1776117,0,1,"White",0
"265824",1324300,5133.0395247,0,1,"White",0
"265825",1324200,5252.9190862,0,1,"White",0
"265826",29430,3920.5370217,0,1,"White",0
"265827",21440,3901.2748166,0,1,"White",0
"265828",23430,3912.6646916,0,1,"White",0
"265829",32440,3904.2090342,0,1,"White",0
"265830",30440,3915.029561,0,1,"White",0
"265831",13120,5539.536257,1,0,"Black",0
"265832",-11970,5555.3010298,1,0,"Black",0
"265833",-16870,5630.7421887,1,0,"Black",0
"265834",15120,5535.0954022,1,0,"Black",0
"265835",-5970,5561.0776603,1,0,"Black",0
"265836",2000,6855.845631,1,0,"Black",0
"265837",2000,6872.0976919,1,0,"Black",0
"265838",2000,6811.4009762,1,0,"Black",0
"265839",2000,6834.2448128,1,0,"Black",0
"265840",2000,6840.3651229,1,0,"Black",0
"265841",313000,4956.3530057,0,0,"Other",0
"265842",334200,4982.5864771,0,0,"Other",0
"265843",366200,4917.4187506,0,0,"Other",0
"265844",330200,4914.6142193,0,0,"Other",0
"265845",354200,4945.3535009,0,0,"Other",0
"265846",100,4156.0601302,0,0,"Hispanic",0
"265847",100,4152.1670467,0,0,"Hispanic",0
"265848",100,4160.6084215,0,0,"Hispanic",0
"265849",100,4154.1593132,0,0,"Hispanic",0
"265850",100,4157.349447,0,0,"Hispanic",0
"265851",-71350,4594.6866016,0,1,"White",0
"265852",-71350,4553.5324392,0,1,"White",0
"265853",-71350,4573.4251011,0,1,"White",0
"265854",-71350,4571.2901465,0,1,"White",0
"265855",-71350,4575.033951,0,1,"White",0
"265856",8100,5438.4779344,1,0,"Black",0
"265857",8840,5441.3201627,1,0,"Black",0
"265858",8420,5396.1895522,1,0,"Black",0
"265859",7880,5414.5960303,1,0,"Black",0
"265860",7390,5396.001756,1,0,"Black",0
"265861",149900,9553.5690633,0,1,"White",0
"265862",149900,9447.7851496,0,1,"White",0
"265863",150900,9455.0047216,0,1,"White",0
"265864",148900,9567.5826422,0,1,"White",0
"265865",149900,9531.2660059,0,1,"White",0
"265866",490150,5930.6846471,0,1,"White",0
"265867",517920,6269.9832667,0,1,"White",0
"265868",483900,6209.8734203,0,1,"White",0
"265869",486400,6148.2721302,0,1,"White",0
"265870",547890,6291.1594482,0,1,"White",0
"265871",-13570,7060.7873007,0,1,"White",0
"265872",-13575,7066.2309947,0,1,"White",0
"265873",-13575,7093.4862376,0,1,"White",0
"265874",-13575,7052.2088495,0,1,"White",0
"265875",-13565,7072.8836327,0,1,"White",0
"265876",21726000,1775.976473,0,1,"White",0
"265877",21726000,1760.98538,0,1,"White",0
"265878",21715000,1746.774767,0,1,"White",0
"265879",21716000,1764.0729149,0,1,"White",0
"265880",21716000,1763.3792833,0,1,"White",0
"265881",68200,5292.248767,1,0,"Black",0
"265882",68100,5282.6281561,1,0,"Black",0
"265883",66170,5344.9494574,1,0,"Black",0
"265884",54300,5304.1446804,1,0,"Black",0
"265885",75190,5299.461969,1,0,"Black",0
"265886",636951,4202.0131652,0,1,"White",0
"265887",634051,4440.6142007,0,1,"White",0
"265888",633951,4397.9070275,0,1,"White",0
"265889",634051,4354.2908696,0,1,"White",0
"265890",634951,4456.5556374,0,1,"White",0
"265891",370200,4972.1771646,0,1,"White",0
"265892",374300,4942.6377129,0,1,"White",0
"265893",366300,4969.713517,0,1,"White",0
"265894",369200,4949.9935885,0,1,"White",0
"265895",373200,4943.7790918,0,1,"White",0
"265896",-1690,4634.9714129,0,1,"White",0
"265897",-1590,4644.4358795,0,1,"White",0
"265898",-1580,4644.0950289,0,1,"White",0
"265899",-1580,4631.1309085,0,1,"White",0
"265900",-1690,4638.6637737,0,1,"White",0
"265901",-15600,5974.1228252,0,1,"White",0
"265902",-15610,5967.2329674,0,1,"White",0
"265903",-15615,5957.0059481,0,1,"White",0
"265904",-15605,5970.5603923,0,1,"White",0
"265905",-15605,5973.0949785,0,1,"White",0
"265906",2224600,5502.4784828,0,1,"White",0
"265907",1662400,4236.717302,0,1,"White",0
"265908",2253600,4625.0376506,0,1,"White",0
"265909",3689500,2544.9160275,0,1,"White",0
"265910",1866500,4281.713886,0,1,"White",0
"265911",34438000,50.533681423,0,0,"Hispanic",0
"265912",35238000,52.045128,0,0,"Hispanic",0
"265913",37439000,49.59724177,0,0,"Hispanic",0
"265914",37939000,50.344819068,0,0,"Hispanic",0
"265915",33439000,50.047138663,0,0,"Hispanic",0
"265916",367300,5869.1480107,1,0,"Black",0
"265917",367300,5832.7158392,1,0,"Black",0
"265918",367300,5932.7123402,1,0,"Black",0
"265919",367300,5880.7298412,1,0,"Black",0
"265920",367300,5892.9130857,1,0,"Black",0
"265921",571000,5593.7166311,0,0,"Hispanic",0
"265922",570000,5918.5026758,0,0,"Hispanic",0
"265923",570000,5861.434587,0,0,"Hispanic",0
"265924",570000,5799.8364292,0,0,"Hispanic",0
"265925",570000,5926.8038492,0,0,"Hispanic",0
"265926",4030,4638.4198196,0,1,"White",0
"265927",5230,4778.3882237,1,0,"Black",0
"265928",3060,4645.9005343,0,1,"White",0
"265929",3730,4749.4599252,1,0,"Black",0
"265930",5130,4755.5115322,1,0,"Black",0
"265931",5774000,2981.3326067,0,1,"White",0
"265932",5775100,3132.0159831,0,1,"White",0
"265933",5774000,2934.7803592,0,1,"White",0
"265934",5774100,3027.8757565,0,1,"White",0
"265935",5774000,3010.1978117,0,1,"White",0
"265936",4434100,344.28339386,0,1,"White",0
"265937",6724160,27.911996824,0,1,"White",0
